sampleID	strahler order	Longitude-DD	Latitude-DD	stratum	design weight	weight category	station	state	status	comment	set	Basin	SubBasin	BayShed	BayPanel	EcoRegion	BioRegion	Year	Panel	BioPanel	Order	BasinSize	StreamSizeCat	StreamSizeCatPhase	IR2008	IR2010	IR2012	IR2014	IR2016
8-LOC002.00	3	-77.72204227	37.89543588	1	541.5024	3	554	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Piedmont	Piedmont	2007	Phase1	Phase3	3	2	Small	Phase1Small	1	2010	2012	2014	1
8-LRK000.11	2	-77.68858473	38.00617034	1	947.6292	2	555	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2008	Phase2	Phase3	2	2	Small	Phase2Small	1	2010	2012	2014	1
8-MAR007.63	4	-77.2190782	37.95227623	1	315.8764	4	556	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Southeastern Plains	Coast	2008	Phase2	Phase3	4	3	Large	Phase2Large	1	2010	2012	2014	1
8-MHX000.27	2	-77.25088586	37.73052956	1	947.6292	2	557	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Southeastern Plains	Coast	2010	Phase2	Phase3	2	2	Small	Phase2Small	1	1	2012	2014	2016
8-MPN043.76	2	-78.0099	37.3343	1	947.6292	2	558	VA	TS	Target Wadeable	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2011	Phase2	Phase4	2	4	Large	Phase2Large	1	1	1	2014	2016
8-MPN046.13	5	-77.122143	37.837631	1	140.3895	5	559	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Southeastern Plains	Coast	2003	Phase1	Phase1	5	4	Large	Phase1Large	2008	2010	1	1	1
8-MTA012.09	4	-77.579799	38.108724	1	315.8764	4	560	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Piedmont	Piedmont	2002	Phase1	Phase1	4	3	Medium	Phase1Medium	2008	1	1	1	1
8-NAR006.15	5	-77.426965	37.858806	1	140.3895	5	561	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Southeastern Plains	Coast	2002	Phase1	Phase1	5	4	Large	Phase1Large	2008	1	1	1	1
8-NAR025.28	5	-77.617104	37.949384	1	140.3895	5	562	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Piedmont	Piedmont	2005	Phase1	Phase2	5	4	Large	Phase1Large	2008	2010	2012	1	1
8-PCT002.95	4	-77.37817216	37.95281134	1	315.8764	4	563	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Southeastern Plains	Coast	2009	Phase2	Phase3	4	3	Medium	Phase2Medium	1	1	2012	2014	2016
8-PCT007.71	4	-77.45173	37.972637	1	315.8764	4	564	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Southeastern Plains	Coast	2004	Phase1	Phase2	4	3	Medium	Phase1Medium	2008	2010	1	1	1
8-PGN002.42	2	-77.80894869	38.12339107	1	947.6292	2	565	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Piedmont	Piedmont	2006	Phase1	Phase2	2	2	Small	Phase1Small	2008	2010	2012	1	1
8-PMK063.58	5	-77.241553	37.699993	1	140.3895	5	566	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Southeastern Plains	Coast	2004	Phase1	Phase2	5	4	Large	Phase1Large	2008	2010	1	1	1
8-PMK077.53	5	-77.3171883	37.74368181	1	140.3895	5	567	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Southeastern Plains	Coast	2006	Phase1	Phase2	5	4	Large	Phase1Large	2008	2010	2012	1	1
8-PMK088.14	5	-77.3704	37.7888	1	140.3895	5	568	VA	TS	Target Wadeable	1	Rappahannock-York	York	Bay	BayPhase2	Southeastern Plains	Coast	2012	Phase2	Phase4	5	4	Large	Phase2Large	1	1	1	2014	2016
8-PMK092.12	5	-77.38882695	37.78482748	1	140.3895	5	569	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Southeastern Plains	Coast	2010	Phase2	Phase3	5	4	Large	Phase2Large	1	1	2012	2014	2016
8-POR015.70_2004	4	-77.639797	38.203262	1	105.2921333	4	570	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Piedmont	Piedmont	2004	Phase1	Phase2	4	3	Large	Phase1Large	2008	2010	1	1	1
8-POR015.70_2011	4	-77.63950811	38.20339415	1	105.2921333	4	571	VA	TS	Target Wadeable - WSA_Revisit	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2011	Phase2	Phase4	4	3	Large	Phase2Large	1	1	1	2014	2016
8-POR015.70_2013	4	-77.6395	38.2034	1	105.2921333	4	572	VA	TS	"Y-Fall only, spring highwater"	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2013	Phase2	Phase4	4	3	Large	Phase2Large	1	1	1	1	2016
8-POR024.64	3	-77.73251226	38.22926075	1	541.5024	3	573	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2008	Phase2	Phase3	3	3	Medium	Phase2Medium	1	2010	2012	2014	1
8-RDB003.36	3	-78.06421462	37.93412566	1	541.5024	3	574	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Northern Piedmont	Piedmont	2010	Phase2	Phase3	3	2	Small	Phase2Small	1	1	2012	2014	2016
8-RIG003.01	3	-77.94059842	38.21874237	1	541.5024	3	575	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Northern Piedmont	Piedmont	2009	Phase2	Phase3	3	2	Small	Phase2Small	1	1	2012	2014	2016
8-RIG004.13	3	-77.9388	38.2339	1	541.5024	3	576	VA	TS	Target Wadeable	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2011	Phase2	Phase4	3	2	Small	Phase2Small	1	1	1	2014	2016
8-SAR028.79	4	-77.6899	37.7583	1	315.8764	4	577	VA	TS	Y-TS (fall only - high in spring)	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2014	Phase2	Phase4	4	4	Large	Phase2Large	1	1	1	1	2016
8-SAR058.13	4	-77.90920898	37.87805237	1	315.8764	4	578	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2008	Phase2	Phase3	4	4	Large	Phase2Large	1	2010	2012	2014	1
8-SAR094.59	3	-78.1475	38.0681	1	541.5024	3	579	VA	TS	Y-TS - fall only?	1	Rappahannock-York	York	Bay	BayPhase2	Northern Piedmont	Piedmont	2013	Phase2	Phase4	3	3	Medium	Phase2Medium	1	1	1	1	2016
8-SHC001.59	2	-77.61461188	37.74221132	1	947.6292	2	580	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2010	Phase2	Phase3	2	2	Small	Phase2Small	1	1	2012	2014	2016
8-SOB000.15	3	-77.09087891	37.57151243	1	541.5024	3	581	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Southeastern Plains	Coast	2006	Phase1	Phase2	3	2	Small	Phase1Small	2008	2010	2012	1	1
8-STG000.73	2	-77.52846986	37.79976259	1	947.6292	2	582	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2009	Phase2	Phase3	2	2	Small	Phase2Small	1	1	2012	2014	2016
8-STH006.43	4	-77.472289	38.057595	1	315.8764	4	583	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Southeastern Plains	Coast	2005	Phase1	Phase2	4	3	Medium	Phase1Medium	2008	2010	2012	1	1
8-TLR005.30	3	-77.6973	37.7835	1	541.5024	3	584	VA	TS	Y-TS	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2013	Phase2	Phase4	3	3	Medium	Phase2Medium	1	1	1	1	2016
8-XEA000.12	1	-76.612148	37.422171	1	3790.5166	1	585	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Southeastern Plains	Coast	2001	Phase1	Phase1	1	1	Small	Phase1Small	2008	1	1	1	1
8-XID000.08	2	-76.97538838	37.76880926	1	947.6292	2	586	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Southeastern Plains	Coast	2006	Phase1	Phase2	2	1	Small	Phase1Small	2008	2010	2012	1	1
8-XIM000.53	2	-77.46105747	37.89547626	1	947.6292	2	587	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Southeastern Plains	Coast	2008	Phase2	Phase3	2	2	Small	Phase2Small	1	2010	2012	2014	1
8-XJE000.48	2	-77.7473	37.8848	1	947.6292	2	588	VA	TS	Target Wadeable	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2011	Phase2	Phase4	2	2	Small	Phase2Small	1	1	1	2014	2016
9-CPL009.78	4	-81.051064	36.832649	1	315.8764	4	589	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2005	Phase1	Phase2	4	3	Large	Phase1Large	2008	2010	2012	1	1
9-CPL012.73	4	-81.08702885	36.83618083	1	315.8764	4	590	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2006	Phase1	Phase2	4	3	Large	Phase1Large	2008	2010	2012	1	1
9-CST005.73	3	-80.91134369	36.72014427	1	541.5024	3	591	VA	TS	Target	1	New	New	NonBay	NonBayPhase2	Blue Ridge Mountains	Mountain	2009	Phase2	Phase3	3	3	Large	Phase2Large	1	1	2012	2014	2016
9-CST012.63	3	-80.9337	36.6704	1	541.5024	3	592	VA	TS	Y-TS	1	New	New	NonBay	NonBayPhase2	Blue Ridge Mountains	Mountain	2013	Phase2	Phase4	3	3	Medium	Phase2Medium	1	1	1	1	2016
9-DDD006.61	2	-80.318703	36.885443	1	947.6292	2	593	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2003	Phase1	Phase1	2	2	Small	Phase1Small	2008	2010	1	1	1
9-DEN000.39	2	-80.9862	36.8622	1	947.6292	2	594	VA	TS	Y-TS	1	New	New	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2013	Phase2	Phase4	2	2	Small	Phase2Small	1	1	1	1	2016
9-DPW002.31	1	-80.63062934	36.91659488	1	3790.5166	1	595	VA	TS	Target	1	New	New	NonBay	NonBayPhase2	Blue Ridge Mountains	Mountain	2008	Phase2	Phase3	1	2	Small	Phase2Small	1	2010	2012	2014	1
9-ECM001.01	2	-81.2707	36.7169	1	947.6292	2	596	VA	TS	Target Wadeable	1	New	New	NonBay	NonBayPhase2	Blue Ridge Mountains	Mountain	2011	Phase2	Phase4	2	2	Small	Phase2Small	1	1	1	2014	2016
9-ELK013.81	4	-81.164599	36.710784	1	315.8764	4	597	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2005	Phase1	Phase2	4	3	Medium	Phase1Medium	2008	2010	2012	1	1
9-FRS000.16	1	-81.23485111	36.67725774	1	3790.5166	1	598	VA	TS	Target	1	New	New	NonBay	NonBayPhase2	Blue Ridge Mountains	Mountain	2008	Phase2	Phase3	1	1	Small	Phase2Small	1	2010	2012	2014	1
9-GSC000.44	3	-80.65920214	36.88649023	1	541.5024	3	599	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2007	Phase1	Phase3	3	3	Large	Phase1Large	1	2010	2012	2014	1
9-ISL003.05	2	-80.69816504	36.78924123	1	947.6292	2	600	VA	TS	Target	1	New	New	NonBay	NonBayPhase2	Blue Ridge Mountains	Mountain	2010	Phase2	Phase3	2	2	Small	Phase2Small	1	1	2012	2014	2016
9-KNB003.98	2	-81.07966261	36.73119276	1	947.6292	2	601	VA	TS	Target	1	New	New	NonBay	NonBayPhase2	Blue Ridge Mountains	Mountain	2008	Phase2	Phase3	2	2	Small	Phase2Small	1	2010	2012	2014	1
9-KNS002.44	2	-81.25100988	36.77291879	1	947.6292	2	602	VA	TS	Target	1	New	New	NonBay	NonBayPhase2	Blue Ridge Mountains	Mountain	2009	Phase2	Phase3	2	1	Small	Phase2Small	1	1	2012	2014	2016
9-LEF005.25	1	-80.71917861	36.69103316	1	3790.5166	1	603	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2006	Phase1	Phase2	1	2	Small	Phase1Small	2008	2010	2012	1	1
9-LFK005.39	2	-81.171301	37.243087	1	947.6292	2	604	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2005	Phase1	Phase2	2	2	Small	Phase1Small	2008	2010	2012	1	1
9-LIC004.73	1	-80.538003	36.938597	1	3790.5166	1	605	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2001	Phase1	Phase1	1	2	Small	Phase1Small	2008	1	1	1	1
9-LRR012.30_2012	1	-81.4593	37.2569	1	1895.2583	1	606	VA	TS	Target Wadeable	1	New	New	NonBay	NonBayPhase2	Central Appalachians	Mountain	2012	Phase2	Phase4	1	2	Small	Phase2Small	1	1	1	2014	2016
9-LRR012.30_2014	1	-81.4593	37.2569	1	1895.2583	1	607	VA	TS	Y -TS	1	New	New	NonBay	NonBayPhase2	Central Appalachians	Mountain	2014	Phase2	Phase4	1	2	Small	Phase2Small	1	1	1	1	2016
9-LRV004.89	5	-80.544056	37.049322	1	140.3895	5	608	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2005	Phase1	Phase2	5	4	Large	Phase1Large	2008	2010	2012	1	1
9-LRV012.98	5	-80.533	37.0191	1	140.3895	5	609	VA	TS	Y -TS	1	New	New	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2014	Phase2	Phase4	5	4	Large	Phase2Large	1	1	1	1	2016
9-LRV035.03	5	-80.383104	36.998699	1	140.3895	5	610	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2004	Phase1	Phase2	5	3	Large	Phase1Large	2008	2010	1	1	1
9-LTL001.22	1	-81.37724707	37.12694494	1	3790.5166	1	611	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2007	Phase1	Phase3	1	2	Small	Phase1Small	1	2010	2012	2014	1
9-LVR007.16	4	-81.0294	36.5681	1	315.8764	4	612	VA	TS	Y -TS	1	New	New	NonBay	NonBayPhase2	Blue Ridge Mountains	Mountain	2014	Phase2	Phase4	4	3	Large	Phase2Large	1	1	1	1	2016
9-LWK004.04	3	-80.76809547	37.17309013	1	541.5024	3	613	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2006	Phase1	Phase2	3	3	Large	Phase1Large	2008	2010	2012	1	1
9-MDR003.60	2	-80.171561	37.043899	1	947.6292	2	614	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2001	Phase1	Phase1	2	2	Small	Phase1Small	2008	1	1	1	1
9-MER002.99	2	-80.95602831	37.00666962	1	947.6292	2	615	VA	TS	Target	1	New	New	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2008	Phase2	Phase3	2	2	Small	Phase2Small	1	2010	2012	2014	1
9-MLL000.90	2	-80.80054607	37.32286466	1	947.6292	2	616	VA	TS	Target	1	New	New	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2009	Phase2	Phase3	2	2	Small	Phase2Small	1	1	2012	2014	2016
9-NBS006.58	2	-80.930012	37.239376	1	947.6292	2	617	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2003	Phase1	Phase1	2	2	Small	Phase1Small	2008	2010	1	1	1
9-PKC005.95	4	-80.727471	37.04755	1	315.8764	4	618	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2004	Phase1	Phase2	4	3	Large	Phase1Large	2008	2010	1	1	1
9-PLK000.79	2	-80.8103	37.0515	1	947.6292	2	619	VA	TS	Y-TS	1	New	New	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2013	Phase2	Phase4	2	2	Small	Phase2Small	1	1	1	1	2016
9-PLM000.35	2	-80.523953	37.131652	1	947.6292	2	620	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2003	Phase1	Phase1	2	2	Small	Phase1Small	2008	2010	1	1	1
9-RDC013.79	4	-80.927979	36.955385	1	315.8764	4	621	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2002	Phase1	Phase1	4	4	Large	Phase1Large	2008	1	1	1	1
9-RDC049.02	3	-81.2811	36.9813	1	541.5024	3	622	VA	TS	Y-TS	1	New	New	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2013	Phase2	Phase4	3	3	Medium	Phase2Medium	1	1	1	1	2016
9-RDC051.21	2	-81.31079901	36.9680481	1	947.6292	2	623	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2007	Phase1	Phase3	2	2	Small	Phase1Small	1	2010	2012	2014	1
9-RHC002.85	4	-80.807	37.4008	1	315.8764	4	624	VA	TS	Y -TS	1	New	New	NonBay	NonBayPhase2	Central Appalachians	Mountain	2014	Phase2	Phase4	4	3	Medium	Phase2Medium	1	1	1	1	2016
9-RIC038.67	3	-80.58790972	36.72884701	1	541.5024	3	625	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2007	Phase1	Phase3	3	3	Medium	Phase1Medium	1	2010	2012	2014	1
9-RIC051.80	3	-80.531314	36.688988	1	541.5024	3	626	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2004	Phase1	Phase2	3	3	Medium	Phase1Medium	2008	2010	1	1	1
9-SFK001.10	3	-81.179709	36.963496	1	541.5024	3	627	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2002	Phase1	Phase1	3	3	Medium	Phase1Medium	2008	1	1	1	1
9-SFK002.81	3	-81.187518	36.984827	1	541.5024	3	628	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2004	Phase1	Phase2	3	3	Medium	Phase1Medium	2008	2010	2012	1	1
9-SFK003.38	3	-81.19331535	36.99069301	1	541.5024	3	629	VA	TS	Target	1	New	New	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2010	Phase2	Phase3	3	3	Medium	Phase2Medium	1	1	2012	2014	2016
9-SMN001.14	1	-80.36870571	36.95155106	1	3790.5166	1	630	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2006	Phase1	Phase2	1	1	Small	Phase1Small	2008	2010	2012	1	1
9-SNC008.04	3	-80.6080767	37.41741494	1	541.5024	3	631	VA	TS	Target	1	New	New	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2010	Phase2	Phase3	3	3	Medium	Phase2Medium	1	1	2012	2014	2016
9-SNK019.59	4	-80.410891	37.341549	1	315.8764	4	632	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2003	Phase1	Phase1	4	3	Medium	Phase1Medium	2008	2010	1	1	1
9-TOM006.92	2	-80.50673193	37.23269965	1	947.6292	2	633	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2006	Phase1	Phase2	2	3	Medium	Phase1Medium	2008	2010	2012	1	1
9-WFC010.66	4	-80.925421	37.278881	1	315.8764	4	634	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2001	Phase1	Phase1	4	4	Large	Phase1Large	2008	1	1	1	1
9-WFC044.15	3	-81.288497	37.147858	1	541.5024	3	635	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2001	Phase1	Phase1	3	3	Medium	Phase1Medium	2008	1	1	1	1
9-WLK016.78	5	-80.7374	37.2093	1	140.3895	5	636	VA	TS	Target Wadeable	1	New	New	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2012	Phase2	Phase4	5	4	Large	Phase2Large	1	1	1	2014	2016
9-WLK024.17	5	-80.785795	37.202453	1	140.3895	5	637	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2001	Phase1	Phase1	5	3	Large	Phase1Large	2008	1	1	1	1
9-WLK026.82	5	-80.805756	37.198573	1	140.3895	5	638	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2003	Phase1	Phase1	5	3	Large	Phase1Large	2008	2010	1	1	1
9-WLK033.29	5	-80.8549	37.1627	1	140.3895	5	639	VA	TS	Target Wadeable	1	New	New	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2011	Phase2	Phase4	5	3	Large	Phase2Large	1	1	1	2014	2016
9-WLK035.52	5	-80.865252	37.161385	1	140.3895	5	640	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2002	Phase1	Phase1	5	3	Large	Phase1Large	2008	1	1	1	1
9-WLK052.27	4	-81.02101109	37.10464121	1	315.8764	4	641	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2006	Phase1	Phase2	4	3	Large	Phase1Large	2008	2010	2012	1	1
9-WNS001.03	2	-80.97496791	37.19210674	1	947.6292	2	642	VA	TS	Target	1	New	New	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2009	Phase2	Phase3	2	2	Small	Phase2Small	1	1	2012	2014	2016
9-XDP000.65	1	-81.133152	36.666522	1	3790.5166	1	643	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2003	Phase1	Phase1	1	1	Small	Phase1Small	2008	2010	1	1	1
9-XEO000.57	1	-80.5419036	36.75187066	1	3790.5166	1	644	VA	TS	Target	1	New	New	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2007	Phase1	Phase3	1	1	Small	Phase1Small	1	2010	2012	2014	1
9-XES000.94	1	-81.06277745	36.95003861	1	3790.5166	1	645	VA	TS	Target	1	New	New	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2008	Phase2	Phase3	1	2	Small	Phase2Small	1	2010	2012	2014	1
9-XFH000.92	1	-81.1506	36.6384	1	3790.5166	1	646	VA	TS	Target Wadeable	1	New	New	NonBay	NonBayPhase2	Blue Ridge Mountains	Mountain	2012	Phase2	Phase4	1	1	Small	Phase2Small	1	1	1	2014	2016
VAEQ99-349	5	-78.168862	37.444525	1	140.3895	5	647	VA	PD	Permission Denied	2																		
6AMAB003.40	1	-81.98704686	37.23389669	1	3790.5166	1	648	VA	PD	Permission Denied	2																		
1BFHW001.51	1	-78.8962486	38.67169296	1	3790.5166	1	649	VA	PD	Permission Denied	2																		
VAEQ99-332	4	-79.836369	37.539214	1	315.8764	4	650	VA	PD	Permission Denied	2																		
2-HRD016.50	4	-78.484193	37.857905	1	315.8764	4	651	VA	PD	Permission Denied	2																		
VAEQ99-346	2	-80.152362	37.36163	1	947.6292	2	652	VA	PD	Permission Denied	2																		
VAEQ99-316	1	-79.692853	36.939596	1	3790.5166	1	653	VA	PD	Permission Denied	2																		
VAEQ99-315	4	-77.161718	36.794874	1	315.8764	4	654	VA	PD	Permission Denied	2																		
4ADFF018.05	2	-78.884493	36.880572	1	947.6292	2	655	VA	PD	Permission Denied	2																		
9-XEW000.36	1	-80.99352513	37.22644465	1	3790.5166	1	656	VA	PD	Permission Denied	2																		
VAEQ99-485	5	-77.231604	36.553022	1	140.3895	5	657	VA	PD	Permission Denied	2																		
VAEQ99-161	1	-79.898439	37.377488	1	3790.5166	1	658	VA	OT	"Target, Storm Drain"	2																		
VAEQ99-329	4	-79.045493	37.623175	1	315.8764	4	659	VA	PD	Permission Denied	2																		
2DXAD000.08	1	-77.89115693	37.20308858	1	3790.5166	1	660	VA	PD	Permission Denied	2																		
4AXMZ000.74	1	-79.49900807	37.05287847	1	3790.5166	1	661	VA	PD	Permission Denied	2																		
1BMLB000.43	2	-78.34805008	39.05476609	1	947.6292	2	662	VA	PD	Permission Denied	2																		
3-THO019.96	2	-78.18754435	38.64334073	1	947.6292	2	663	VA	PD	Permission Denied	2																		
VAEQ99-318	4	-77.691356	37.91063	1	315.8764	4	664	VA	OT	Wrong Region	2																		
VAEQ99-298	5	-77.329095	37.959718	1	140.3895	5	665	VA	OT	Wrong Region	2																		
VAEQ99-344	5	-77.409984	37.821178	1	140.3895	5	666	VA	OT	Wrong Region	2																		
VAEQ99-154	4	-77.805533	37.774802	1	315.8764	4	667	VA	OT	"Target, Wrong Region"	2																		
VAEQ99-064	1	-77.600414	37.459933	1	3790.5166	1	668	VA	OT	"Target, Wrong Region"	2																		
VAEQ99-028	5	-77.547964	37.929121	1	140.3895	5	669	VA	OT	"Target, Wrong Region"	2																		
VAEQ99-069	2	-77.560959	37.793485	1	947.6292	2	670	VA	OT	"Target, Wrong Region"	2																		
VAEQ99-024	5	-77.38238	37.77782	1	140.3895	5	671	VA	OT	"Target, Wrong Region"	2																		
VAEQ99-294	1	-77.917653	37.024211	1	3790.5166	1	672	VA	PD	Firing Range	2																		
1BBBL002.20	2	-79.018325	38.635961	1	947.6292	2	673	VA	PD	Permission Denied	2																		
VAEQ99-330	3	-77.475848	37.279697	1	541.5024	3	674	VA	OT	Wrong Region	2																		
4ADFF006.59	4	-78.75461455	36.78367281	1	315.8764	4	675	VA	PD	Permission Denied	2																		
6CPOS004.17	1	-81.410266	36.980274	1	3790.5166	1	676	VA	PD	Permission Denied	2																		
VAEQ99-179	2	-79.34391	37.385466	1	947.6292	2	677	VA	PD	Permission Denied	2																		
2-SHR006.80	1	-78.50246294	37.6901714	1	3790.5166	1	678	VA	PD	Permission Denied	2																		
1BSTO002.02	2	-79.07289288	38.00166514	1	947.6292	2	679	VA	PD	Permission Denied	2																		
6BXFP000.40	1	-82.10919664	36.8538477	1	3790.5166	1	680	VA	PD	Permission Denied	2																		
3-GIN003.70	2	-77.15158892	38.20308416	1	947.6292	2	681	VA	PD	Permission Denied	2																		
2-HNF007.55	4	-78.61338442	37.96267846	1	315.8764	4	682	VA	PD	Permission Denied	2																		
2-OWN001.98	2	-78.84681166	37.60289664	1	947.6292	2	683	VA	PD	Permission Denied	2																		
4ACOX001.06	3	-78.28157199	36.63438318	1	541.5024	3	684	VA	PD	Permission Denied	2																		
2-CWP012.83	4	-79.73003322	37.85922413	1	315.8764	4	685	VA	PD	Permission Denied	2																		
5ANTW119.13	4	-77.85203787	36.9896628	1	315.8764	4	686	VA	PD	Permission Denied	2																		
4AXVA000.12	1	-79.01713217	36.78517221	1	3790.5166	1	687	VA	PD	Permission Denied	2																		
6BGUE017.93	4	-82.57648738	36.93950643	1	315.8764	4	688	VA	PD	Permission Denied	2																		
4ACUB008.73	4	-78.74077392	37.06033859	1	315.8764	4	689	VA	PD	Permission Denied	2																		
4AXUT001.13	1	-79.193829	37.118692	1	3790.5166	1	690	VA	PD	Permission Denied	2																		
2-XWI000.45	1	-78.856281	37.380406	1	3790.5166	1	691	VA	PD	Permission Denied	2																		
4AJHB001.34	2	-78.39942154	36.68394424	1	947.6292	2	692	VA	PD	Permission Denied	2																		
VAEQ99-580	4	-77.362601	36.710335	1	315.8764	4	693	VA	PD	Permission Denied	2																		
