"DataSource","StationID","Year","StationID_Trend","LongitudeDD","LatitudeDD","stratum","designweight","weightcategory","station","state","status","comment","set","Basin","SubBasin","BayShed","BayPanel","EcoRegion","BioRegion","Panel","BioPanel","Order","BasinSize","StreamSizeCat","StreamSizeCatPhase","AREA_SQ_MILES","IR2008","IR2010","IR2012","IR2014","IR2016","IR2018","designweighttrend","designweightoriginal","filwgt_trend","filwgt_orgil","DO","pH","SpCond","TN","TP","TDS","NH4","NO3","TKN","Ortho-P","Turb","TSS","Na","K","Cl","Sf","70331VFine","SSCCOARSE","SSCFINE","SSCTOTAL","LRBS","Slope","FN_PCT","SA_PCT","SA_FN_PCT","LSUB_DMM","BL_CB_GR_Embed_PCT","Embed_PCT","TotHab","TotTaxa","EPTTax","VEphem","VPTHydropsychidae","VScrap","VChiro","V2Dom","HBI","VHapto","EPTInd","VSCIVCPMI","MetalCCU","ARSENICppm","BERYLLIUMppm","CADMIUMppm","CHROMIUMppm","COPPERppm","LEADppm","MANGppm","NICKELppm","SILVERppm","ZINCppm","ANTIMONYppm","ALUMINUMppm","SELENIUMppm","IRONppm","MERCURYppm","THALLIUMppm","CALCIUM","MAGNESIUM","ARSENIC","BARIUM","BERYLLIUM","CADMIUM","CHROMIUM","COPPER","IRON","LEAD","MANGANESE","THALLIUM","NICKEL","SILVER","ZINC","ANTIMONY","ALUMINUM","SELENIUM","HARDNESS","MERCURY","Hg-C","YearSampled","NLCD","totalArea_sqMile","PWater","N_INDEX","PFOR","PWETL","PSHRB","PNG","PBAR","PTotBAR","U_INDEX","PURB","PMBAR","PAGT","PAGP","PAGC","S","H","Hprime","C","RNAT1","RFOR1","RWETL1","RSHRB1","RNG1","RBAR1","RTotBAR1","RHUM1","RURB1","RMBAR1","RAGT1","RAGP1","RAGC1","RNAT30","RFOR30","RWETL30","RSHRB30","RNG30","RBAR30","RTotBAR30","RHUM30","RURB30","RMBAR30","RAGT30","RAGP30","RAGC30","RNAT120","RFOR120","RWETL120","RSHRB120","RNG120","RBAR120","RTotBAR120","RHUM120","RURB120","RMBAR120","RAGT120","RAGP120","RAGC120","sqMileImp","wshdImpPCT","MunMajor","MunMinor","IndMajor","IndMinor","damcount","STRMLEN","STRMDENS","ELEVMIN","ELEVMAX","ELEVMEAN","ELEVSD","ELEVRANGE","SLPMIN","SLPMAX","SLPMEAN","SLPSD","SLPRANGE","wshdRain_mmyr","siteRain_mmyr","wshedRain_inyr","siteRain_inyr","wshdPOP2000","wshdPOP2010","POPDENS2000","POPDENS2010","POPCHG2000_2010","RDLEN","RDLEN120","STXRD_CNT","RDDENS","pctRoadLengthInRiparian","STXRD"
"State ProbMon","2-STW004.84",2011,"2-STW004.84",-78.9741,37.4257,1,541.5024,3,228,"VA","TS","Target Wadeable",1,"James","James","Bay","BayPhase2","Piedmont","Piedmont","Phase2","Phase3",3,2,"Small","Phase2Small",7.166326334,1,1,1,2014,2016,2018,541.5024,541.5024,NA,NA,"11.1","7.35","76.5","0.82","0.06","63","0.13","0.48","0.4","0.04","9.6999999999999993","7","2.34","2.06","2.77","3.01","100","0","17.8","17.8","0.32600000000000001","0.69582999999999995","1.905","20.952000000000002","22.856999999999999","1.5289999999999999","56.295999999999999","47.636000000000003","126.5",14.5,6.5,37.27,"8.15",37.27,14.09,40,4.31,80.455,61.5,67.165,"0.4903",0.48,0.5,0.14,25.6,13.3,5.6,541,7.3,0.57,32.1,0.1,6690,0.29,29400,0.014,0.12,8.1,2.9,0.1,13.8,0.02,0.02,1.2,0.6,229,0.01,31.5,0.01,0.7,0.004,1,0.001,14.4,0.08,32,NA,"NA",2011,2011,7.166326334,0.164864472,64.35533143,57.21282064,0.402463269,3.113029142,3.85976822,0.121223876,3.41851331,35.12583038,3.476700771,3.297289434,31.64912961,30.74237502,0.906754594,13,1.483849686,0.578510325,0.690101007,83.78378378,78.37837838,2.702702703,2.702702703,2.702702703,0,0,13.51351351,0,0,13.51351351,13.51351351,0,72.51414713,67.42118027,4.688763137,1.616814875,2.910266774,0,1.697655618,21.34195635,1.697655618,1.697655618,19.64430073,19.64430073,0,68.39622642,61.42329779,1.558654635,2.830188679,3.937653815,0,2.625102543,29.55291222,2.645611157,2.625102543,26.90730107,26.47662018,0.430680886,0.017986183,0.250981913,0,0,0,0,0,18551.626,0.999510389,173,275,229.9539756,17.57431905,102,0,21.98127365,5.237161993,2.948299582,21.98127365,2166.49,1077.46,85.29492795,42.41970795,296.1006936,507.7649408,15.96351499,27.37485395,71.48387415,"70992.8937877883","11700.540548262899","14","2.70007804399286","16.481284145478199","0.76390446021799296"
"State ProbMon","2-TYE008.77",2011,"2-TYE008.77_2011",-78.90302594,37.63333906,1,35.0973,5,234,"VA","TS","Target Wadeable - WSA_Revisit",1,"James","James","Bay","BayPhase2","Piedmont","Piedmont","Phase2","Phase3",5,4,"Large","Phase2Large",198,1,1,1,2014,2016,2018,35.0973,140.3895,NA,NA,"9.5500000000000007","8.1999999999999993","50","0.28999999999999998","0.03","39","8.0000000000000002E-3","0.13","0.2","0.02","4.7","6","2.5499999999999998","1.04","2.4300000000000002","4.87","63.9","1.29","2.29","3.58","0.33400000000000002","0.28999999999999998","2.8570000000000002","25.713999999999999","28.571000000000002","1.8160000000000001","49.643000000000001","48.908999999999999","162.5",17.5,9,35.455,"11.85",35.91,14.09,45.91,4.25,79.545,55.5,70.76,"1.363",1.58,0.73,0.22,14.2,6.82,11.3,389,8.38,0.2,68.6,0.12,13500,0.42,25700,0.029,0.23,3.91,1.01,0.21,16.9,0.02,0.04,0.33,0.81,30.2,0.02,10.52,0.04,4.9,0.004,2.09,0.02,12.62,0.08,14,NA,"NA",2011,2011,197.8233406,0.326723334,76.20681236,75.54071833,0.015984851,0.41051206,0.20833004,0.034604568,5.128853711,23.46312681,6.078283613,5.094249142,17.3848432,16.99681533,0.388027873,15,1.170714715,0.432309089,0.539788866,70.24935512,70.16337059,0,0,0.085984523,0,5.073086844,25.36543422,6.104901118,5.073086844,19.2605331,19.08856406,0.171969046,69.67215521,69.30820933,0.073376185,0.187843034,0.096856564,0.01174019,5.098177336,26.93493,6.489389804,5.086437146,20.4455402,20.0992046,0.346335593,69.49134907,68.87448719,0.049794875,0.357482609,0.199922706,0.01783697,7.163029907,29.42208217,8.372227838,7.145192937,21.04985433,20.58163387,0.468220465,1.140788248,0.576670197,0,3,0,1,3,513363.3841,1.001957431,134,1242,481.8441747,287.136178,1108,0,50.37265396,13.17306458,8.753177689,50.37265396,62828.92,1123.32,2473.580863,44.22522073,4786.347034,4725.495503,9.341425403,9.22266259,-1.271356426,"1510994.5082095901","489767.95931809599","462","4.0571985610272803","32.413616108931599","0.90237788368758198"
"State ProbMon","2-WLS023.10",2011,"2-WLS023.10",-78.2681,37.5731,1,140.3895,5,245,"VA","TS","Target Wadeable",1,"James","James","Bay","BayPhase2","Piedmont","Piedmont","Phase2","Phase3",5,4,"Large","Phase2Large",178.1024778,1,1,1,2014,2016,2018,140.3895,140.3895,NA,NA,"8.6","7.4","197","0.5","0.02","142","NA","NA","NA","NA","4.2","8","19.8","2.75","4.3899999999999997","40.299999999999997","76.8","2.34","7.73","10.1","-0.95399999999999996","7.0000000000000007E-2","2.8570000000000002","78.094999999999999","80.951999999999998","-3.6999999999999998E-2","44.286000000000001","84","116",16,7,12.73,"13.6",10.91,44.55,56.36,5.39,38.18,34,50.36,"0.4402",0.34,0.1,0.06,8.98,2.72,2.4,599,2.5,0.33,12.6,0.08,2410,0.4,7550,0.001,0.05,12.2,5.18,0.3,28.8,0.04,0.03,1.94,0.94,629,0.03,173,0.02,0.61,0.03,1.4,0.02,4.15,0.3,52,0.8,"NA",2011,2011,178.1024778,0.530303178,75.98397774,64.07010616,4.262326427,5.468873467,6.095950146,0.182230746,2.6616615,19.39020988,2.922520716,2.479430753,16.46768916,15.95455548,0.513133686,15,1.675611279,0.618751926,0.718961913,61.70634921,57.73809524,31.34920635,1.091269841,1.785714286,0.099206349,0.694444444,3.273809524,0.595238095,0.595238095,2.678571429,2.579365079,0.099206349,66.24622716,60.99126291,27.22160445,1.912629071,2.360603654,0.111199365,0.610007943,3.872915012,0.638602065,0.498808578,3.234312947,3.116759333,0.117553614,74.81775247,66.05341539,15.05537363,3.785647287,4.304826474,0.144810676,1.109940924,8.728134411,1.13544735,0.965130247,7.592687061,7.369711531,0.22297553,0.571141232,0.320681239,0,2,0,0,22,476436.6298,1.032849622,65,339,136.5343252,32.12983691,274,0,42.83118439,3.813740779,2.492969913,42.83118439,50849.27,1055.7,2001.940845,41.56301457,4905.810351,5188.811994,10.63475399,11.24824139,5.76870329,"1405037.0458156201","127619.198313988","194","1.1989086958975299","9.08297746981507","0.41779137518688603"
"State ProbMon","2-XVX000.62",2011,"2-XVX000.62_2011",-77.98928727,37.70786314,1,947.6292,1,255,"VA","TS","Target Wadeable - WSA_Revisit",1,"James","James","Bay","BayPhase2","Piedmont","Piedmont","Phase2","Phase3",1,1,"Small","Phase2Small",0.41,1,1,1,2014,2016,2018,947.6292,3790.5166,NA,NA,"9","6.45","47.5","0.24","0.01","38","0.02","0.02","0.2","4.0000000000000001E-3","5.8","11","3.25","1.35","2.52","2.37","81.599999999999994","1.33","5.91","7.24","-1.895","1.0266999999999999","48.570999999999998","25.713999999999999","74.286000000000001","-0.65300000000000002","60.908999999999999","90.364000000000004","135",17.5,7,6.365,"14.1",6.82,46.365,61.815,5.36,35,26.5,48.775,"0.3085",0.4,0.17,0.03,5.88,2.79,3.87,190,4.09,0.2,23.2,0.02,3520,0.2,7200,0.03,0.04,3.03,1.44,0.04,26.2,0.02,0.02,0.68,0.2,205,0.01,79.8,0.01,0.42,0.004,1.46,0.001,4.05,0.08,14,NA,"NA",2011,2011,0.409693,0,98.47328244,90.75487701,0,0,7.718405428,0,0,1.526717557,0,0,1.526717557,1.526717557,0,5,1.063987978,0.6610929,0.598485944,83.33333333,66.66666667,16.66666667,0,16.66666667,0,0,0,0,0,0,0,0,73.72881356,56.77966102,22.88135593,0,16.94915254,0,0,3.389830508,0,0,3.389830508,0,3.389830508,79.67806841,70.8249497,14.08450704,0,8.853118712,0,0,6.237424547,0,0,6.237424547,2.414486922,3.822937626,0,0,0,0,0,0,0,1684.506086,1.587508111,69,104,88.40923077,6.602090393,35,0,15.23225021,3.784511952,2.096412199,15.23225021,1070.92,1070.92,42.16222749,42.16222749,9.778755857,5.828450379,9.198058284,5.482336104,-40.39681056,"2337.6421066851899","245.519429652459","1","1.1175613995098299","10.502866497413001","1.3696642823152501"
"State ProbMon","3-XHU000.04",2011,"3-XHU000.04",-77.9945,38.8492,1,3790.5166,1,294,"VA","TS","Target Wadeable",1,"Rappahannock-York","Rappahannock","Bay","BayPhase2","Northern Piedmont","Piedmont","Phase2","Phase3",1,1,"Small","Phase2Small",0.551817205,1,1,1,2014,2016,2018,3790.5166,3790.5166,NA,NA,"10.199999999999999","6.95","126.5","0.82499999999999996","3.5000000000000003E-2","74","0.02","0.75","0.4","0.02","9","24","3.4","1.22","3.52","8.09","75.099999999999994","4.1399999999999997","12.5","16.600000000000001","-1.79","1.333","11.429","74.286000000000001","85.713999999999999","-0.45600000000000002","11.429","88.727000000000004","113.5",15.5,5,18.185,"3.6",20.905,37.275,63.64,5.14,42.725,30,47.88,"0.3434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.23,3.12,0.26,14.8,0.02,0.02,0.68,0.57,387,0.04,111,0.01,0.34,0.004,1.64,0.02,4.37,0.08,36,0.7,"NA",2011,2011,0.551817205,0,18.89168766,18.89168766,0,0,0,0,2.644836272,81.10831234,2.644836272,2.644836272,78.46347607,78.46347607,0,5,0.710914634,0.441716098,0.358719997,20,20,0,0,0,0,0,80,0,0,80,80,0,45.78313253,45.78313253,0,0,0,0,3.614457831,54.21686747,3.614457831,3.614457831,50.60240964,50.60240964,0,34.31635389,34.31635389,0,0,0,0,2.680965147,65.68364611,2.680965147,2.680965147,63.00268097,63.00268097,0,0.000615061,0.111460957,0,0,0,0,0,1203.381976,0.84199629,174,230,203.3617747,9.814845691,56,0,13.79836273,4.067265943,2.182103279,13.79836273,2064.19,1029.53,81.26736672,40.53269905,17.35065613,9.834111872,12.12704134,6.873439268,-43.32138338,"6909.3656326263199","1955.4781865822499","5","6.16806668973362","28.3018483976068","4.3871124239913097"
"State ProbMon","4ABAU011.17",2011,"4ABAU011.17_2011",-79.83430458,36.78166654,1,236.9073,2,302,"VA","TS","Target Wadeable - WSA_Revisit",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",2,2,"Small","Phase2Small",2.2566127,1,1,1,2014,2016,2018,236.9073,947.6292,NA,NA,"9.75","6.8","58.5","0.98499999999999999","5.5E-2","63","0.27","0.38","1","0.03","9","11","2.98","2.67","2.93","2.0299999999999998","71.099999999999994","2.88","7.09","9.9600000000000009","-1.704","0.47299999999999998","16.190000000000001","60","76.19","-0.28899999999999998","41.817999999999998","86.545000000000002","78",13.5,6,11.36,"0.9",11.815,58.18,69.545,5.59,35.91,24,38.83,"0.4337",0.4,0.11,0.05,12.4,2.78,2.86,71.8,2.1,0.2,5.77,0.02,2620,0.2,7650,0.001,0.06,3.94,1.87,0.19,18.8,0.02,0.02,0.09,0.47,480,0.04,67.8,0.01,0.27,0.004,1.78,0.01,11.94,0.08,18,0.8,"NA",2011,2011,2.256612676,0,68.50939329,67.01570681,0,0.600554358,0.893132122,0,2.309824453,31.49060671,2.433015091,2.309824453,29.05759162,29.05759162,0,8,1.052999261,0.506385604,0.546362903,81.25,81.25,0,0,0,0,0,18.75,0,0,18.75,18.75,0,70.08849558,66.54867257,0,1.238938053,2.300884956,0,0.530973451,29.91150442,0.530973451,0.530973451,29.38053097,29.38053097,0,65.94110115,62.99615877,0,0.640204866,2.304737516,0,1.36577038,34.05889885,1.451131029,1.36577038,32.60776782,32.60776782,0,0.002894608,0.128272251,0,0,0,0,0,8456.38795,1.44687092,309,499,372.2282291,39.2323215,190,0,30.79751015,8.609588708,5.093824331,30.79751015,4776.64,1196.02,188.0567945,47.087427,115.6029072,165.0670973,19.79716503,28.26797912,42.78801574,"13641.8321067585","3417.5579109722298","4","2.0720213577990001","25.052044946947301","0.62897332253718397"
"State ProbMon","4ACNT022.05",2011,"4ACNT022.05",-79.8873,36.859,1,541.5024,3,331,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",3,3,"Medium","Phase2Medium",11.77024708,1,1,1,2014,2016,2018,541.5024,541.5024,NA,NA,"9.5","7.25","48","0.21","0.02","66","8.0000000000000002E-3","0.09","0.2","4.0000000000000001E-3","10.5","5","2.78","1.03","3.25","2.82","74.400000000000006","0.96","2.79","3.75","-0.61199999999999999","0.21429999999999999","4.7619999999999996","45.713999999999999","50.475999999999999","0.85099999999999998","20.526","56.182000000000002","123",13.5,6.5,39.545,"3.15",34.09,13.18,61.365,4.61,82.725,63.5,59.66,"0.4954",0.4,0.17,0.04,11.2,2.94,2.7,77.1,3.44,0.2,16.1,0.02,3470,0.2,6080,0.001,0.12,3.32,1.5,0.12,14.2,0.03,0.02,0.56,0.45,151,0.02,29,0.01,0.27,0.004,0.83,0.01,22.8,0.14,15,0.7,"NA",2011,2011,11.77024708,0.064950402,72.68540387,65.95122815,0.041332074,1.20748701,5.225555031,0.30113368,4.372342938,27.20831365,5.045465281,4.071209258,22.16284837,22.10970713,0.053141238,14,1.438716823,0.545163156,0.656864039,82.82828283,76.76767677,1.01010101,1.01010101,5.050505051,0,0,16.16161616,2.02020202,0,14.14141414,14.14141414,0,76.05306799,70.74626866,0.331674959,1.094527363,4.112769486,0.099502488,2.421227197,23.54892206,3.847429519,2.32172471,19.70149254,19.70149254,0,72.30923026,66.62779074,0.116627791,1.249583472,4.348550483,0.083305565,3.707097634,27.53248917,4.748417194,3.623792069,22.78407198,22.74241919,0.041652782,0.067336989,0.572094946,0,0,0,0,0,45263.44027,1.484786098,312,521,383.5008405,36.50333047,209,0,30.13311386,6.817329235,3.839948207,30.13311386,3609.15,1211.35,142.0925964,47.69097064,728.737525,1140.603304,23.90722533,37.4190422,56.51771245,"155302.68022067999","40836.316207124801","52","4.5405998642588701","26.2946628796733","1.3791485151489"
"State ProbMon","4ADEV000.64",2011,"4ADEV000.64",-78.537,36.849,1,947.6292,2,338,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",2,2,"Small","Phase2Small",4.475696222,1,1,1,2014,2016,2018,947.6292,947.6292,NA,NA,"8.4499999999999993","7.3","107","0.42499999999999999","3.5000000000000003E-2","90","0.01","7.0000000000000007E-2","0.6","0.02","13.8","5","5.34","1.1299999999999999","4.62","4.6399999999999997","72.7","0.88","2.36","3.24","-0.81100000000000005","0.69","25.713999999999999","8.5709999999999997","34.286000000000001","0.59299999999999997","53.667000000000002","58.363999999999997","126",20.5,7.5,16.365,"15",18.635,35.91,49.545,4.77,49.545,37,60.03,"0.6314",0.7,0.2,0.1,23.5,7.74,6.45,894,4.02,0.2,36.7,0.09,5820,0.2,16100,0.004,0.08,9.04,3.93,0.23,13.5,0.09,0.02,1.21,1.21,615,0.08,177,0.02,0.64,0.05,0.79,0.02,19.4,0.16,40,4.9,"NA",2011,2011,4.475696222,0.155279503,71.05590062,54.47981366,2.895962733,11.38198758,5.139751553,0,1.74689441,25.94720497,1.863354037,1.74689441,24.08385093,23.36180124,0.722049689,12,1.805011224,0.726389953,0.795165238,55,40,35,15,0,0,0,10,0,0,10,10,0,54.89891135,40.90202177,32.19284603,8.087091757,4.043545879,0,1.399688958,14.30793157,1.399688958,1.399688958,12.90824261,12.90824261,0,65.82973715,48.33267948,15.41781091,11.69085916,4.903883876,0,1.451549627,19.41938015,1.451549627,1.451549627,17.96783052,17.96783052,0,0.005778791,0.129114907,0,0,0,0,0,9586.088921,0.826956688,132,184,160.0116442,9.025052108,52,0,13.27113724,3.165598125,1.708536813,13.27113724,2189.1,1094.49,86.18508591,43.09018075,187.0753638,60.40130639,16.1327386,5.208801777,-67.71284835,"23521.880669866299","2379.3333142363099","4","1.1628428707819201","10.1154042384224","0.46825172657752501"
"State ProbMon","4AGEO006.26",2011,"4AGEO006.26",-79.3096,36.9328,1,541.5024,3,346,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",3,2,"Small","Phase2Small",8.440579288,1,1,1,2014,2016,2018,541.5024,541.5024,NA,NA,"9.15","7.3","40.5","0.58499999999999996","0.02","47","0.01","0.32","0.3","4.0000000000000001E-3","8.4","6","4.07","1.6","6","2.19","81.099999999999994","0.73","3.14","3.87","-0.6","0.4375","16.190000000000001","36.19","52.381","0.53500000000000003","22.940999999999999","65.272999999999996","147.5",12,5.5,23.18,"23.65",7.725,19.545,50.455,4.66,77.27,66.5,55.855,"0.494",0.4,0.41,0.11,13.4,5.96,7.94,343,4.96,0.21,27.4,0.05,7950,0.2,12200,0.007,0.17,3.68,1.44,0.04,22.7,0.02,0.02,0.42,0.47,305,0.08,18.9,0.01,0.3,0.004,1.05,0.01,18.75,0.08,16,3.8,"NA",2011,2011,8.440579288,0.271716756,54.3680527,45.12556608,0.119390696,5.500205846,3.363524084,0.37875669,9.118979004,45.24083985,15.10909839,8.740222314,30.13174146,29.99176616,0.139975298,14,1.742311729,0.660202304,0.759705388,79.10447761,73.13432836,0,2.985074627,1.492537313,1.492537313,8.955223881,16.41791045,8.955223881,7.462686567,7.462686567,7.462686567,0,81.64170826,77.2046589,0.776483638,1.996672213,1.49750416,0.942872989,5.213533001,16.36161952,7.875762618,4.270660011,8.485856905,8.485856905,0,71.94193912,64.45885006,0.324126268,3.69222097,2.860766629,0.930101466,6.567080045,27.15614431,9.399661781,5.636978579,17.75648253,17.74239008,0.014092446,0.255305805,3.024742692,0,1,0,1,1,27025.67245,1.23624961,194,336,255.8652124,23.23765229,142,0,17.53904533,3.745762292,1.943927698,17.53904533,3333.6,1114.1,131.2441654,43.86222841,1333.959066,1745.679436,60.99178099,79.81661549,30.86454305,"121145.55137544899","23893.588405413098","29","4.2750738771385404","19.723042352057298","1.2255416648849899"
"State ProbMon","4AHLL000.45",2011,"4AHLL000.45",-79.7098,36.5575,1,3790.5166,1,352,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",1,1,"Small","Phase2Small",0.477106437,1,1,1,2014,2016,2018,3790.5166,3790.5166,NA,NA,"10.45","7.45","77","0.28000000000000003","0.05","76","0.01","0.13","0.2","0.02","4.3","5","6.05","1.35","3.55","2.96","43.2","2.4900000000000002","1.9","4.3899999999999997","-1.486","1.1299999999999999","15.238","41.905000000000001","57.143000000000001","4.2999999999999997E-2","66.667000000000002","87.272999999999996","126.5",13,6,5,"25.9",13.18,30.455,50.905,4.75,58.18,41.5,54.725,"0.5059",0.4,0.41,0.03,9.08,2.64,7.12,112,4.08,0.2,15,0.02,4080,0.2,6860,0.028,0.06,7.44,2.94,0.3,27.6,0.2,0.02,0.8,0.5,108,0.1,18,0.01,0.7,0.004,0.9,0.001,9.5,0.4,32,0.7,"NA",2011,2011,0.477106437,0,75.30954115,60.74289876,0,3.714493809,10.85214858,0,2.112163146,24.69045885,3.714493809,2.112163146,20.97596504,20.97596504,0,8,1.61190253,0.775161262,0.739457088,100,100,0,0,0,0,0,0,0,0,0,0,0,94.21487603,92.56198347,0,0,1.652892562,0,4.132231405,5.785123967,4.132231405,4.132231405,1.652892562,1.652892562,0,82.62548263,74.71042471,0,1.930501931,5.984555985,0,4.054054054,17.37451737,4.633204633,4.054054054,12.74131274,12.74131274,0,0.003481869,0.729788784,0,0,0,0,0,1773.294114,1.435051242,196,242,218.5210804,9.463694824,46,0,9.181295395,3.04798996,1.509608055,9.181295395,2234.56,1111.86,87.97485066,43.77403939,33.64686288,54.75021154,27.25937435,44.35648332,62.72010778,"2659.7390126081","0","0","0","0","0"
"State ProbMon","4APGG063.32",2011,"4APGG063.32",-79.9136,36.9697,1,541.5024,3,374,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",3,3,"Medium","Phase2Medium",40.08528054,1,1,1,2014,2016,2018,541.5024,541.5024,NA,NA,"9.65","6.9","85.5","0.56499999999999995","2.5000000000000001E-2","68","0.02","0.45","0.2","0.02","4.3","4","3.12","1.42","3.22","4.63","73.3","0.81","2.2200000000000002","3.03","-0.16600000000000001","0.20300000000000001","0","40","40","1.401","14.706","40.908999999999999","133.5",13.5,7,27.725,"19.100000000000001",18.18,19.545,47.73,4.305,76.365,71,63.205,"0.307",0.4,0.13,0.06,23.1,5.27,3.99,134,5.5,0.2,18.6,0.02,4800,0.2,9590,0.001,0.08,7.41,3.3,0.04,17.2,0.02,0.02,0.29,0.38,90.4,0.01,11.28,0.01,0.35,0.004,0.37,0.01,10.3,0.08,32,1.2,"NA",2011,2011,40.08528054,0.024272686,75.47505115,72.41582579,0.321613093,1.113076043,1.847324803,0.035542148,2.617982593,24.24234544,3.034952668,2.582440445,21.20739277,20.64478657,0.562606193,15,1.263909619,0.466723113,0.588628495,69.527897,65.2360515,3.862660944,2.145922747,2.145922747,0,1.287553648,26.60944206,1.287553648,1.287553648,25.32188841,24.89270386,0.429184549,71.26468942,67.17963067,2.434247342,1.147174035,2.770005596,0.083939564,1.888640179,26.31505316,2.168438724,1.804700616,24.14661444,23.50307778,0.643536654,68.42328491,64.39755417,1.081539603,1.254727318,2.537730181,0.088361079,3.633407557,30.618881,3.89495635,3.545046478,26.72392465,26.13720708,0.586717563,0.127272399,0.317504074,0,0,0,0,0,107143.3005,1.032005486,314,838,453.8161074,100.4910266,524,0,52.8408699,8.93881842,5.960903694,52.8408699,11435.05,1138.1,450.199062,44.80711081,2572.423419,2658.142437,24.77794709,25.60360482,3.332228187,"348156.25745311601","86708.834121230699","82","3.7392236713817399","24.905148841941202","0.84048895630238496"
"State ProbMon","4ASCE007.71",2011,"4ASCE007.71",-79.3236,37.0582,1,947.6292,2,390,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",2,3,"Medium","Phase2Medium",13.01739567,1,1,1,2014,2016,2018,947.6292,947.6292,NA,NA,"10.45","6.95","53","0.26500000000000001","0.02","51","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","71.900000000000006","0.93","2.38","3.32","-0.997","0.37082999999999999","35.238","18.094999999999999","53.332999999999998","7.6999999999999999E-2","52.619","81.909000000000006","116.5",17.5,7.5,22.725,"11.85",37.725,11.815,33.635,4.685,77.73,50.5,68.71,"0.4743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53,1.71,0.2,17.7,0.02,0.02,0.9,0.4,273,0.01,28.3,0.01,0.4,0.004,0.9,0.001,15.6,0.2,21,0.7,"NA",2011,2011,13.01739567,0.114786044,56.0129201,50.11078188,0.162836016,2.162248739,3.611756226,0.128133259,6.524118416,43.70945784,9.377752863,6.395985158,34.33170497,33.01833907,1.313365901,14,1.568121514,0.594197593,0.708640755,76.11940299,74.62686567,0,0,0,1.492537313,5.970149254,23.88059701,5.970149254,4.47761194,17.91044776,17.91044776,0,72.36024845,68.16770186,0.517598344,1.6563147,1.6563147,0.879917184,5.797101449,27.12215321,8.747412008,4.917184265,18.3747412,18.16770186,0.207039337,62.19259643,56.32927776,0.76365519,1.928552938,3.002847528,0.931918198,7.015273104,36.97903184,12.41263267,6.083354906,24.56639917,24.03572353,0.530675641,0.184431349,1.416806812,0,0,0,0,0,28862.23593,0.856067047,198,343,254.9159309,21.0982872,145,0,18.04278755,4.264284272,2.30698183,18.04278755,5457.36,1089.56,214.8568089,42.89608616,1021.200787,1097.344009,30.28456396,32.54265493,7.456243961,"172362.81101411901","27702.916297870899","36","4.3759037515335599","16.072444012068001","1.3707201633079"
